customer_id,tenure_months,age,monthly_charges,total_charges,contract_type,payment_method,region,signup_date,churn
CUST01702,17,39,45.14,685.22,Two year,Mailed check,South,2023-11-08,0
CUST01703,18,42,72.5,1293.36,Month-to-month,Mailed check,South,2022-08-22,1
CUST01704,2,49,61.17,117.35,One year,Mailed check,South,2023-06-30,0
CUST01705,16,44,76.08,1204.03,Month-to-month,Mailed check,North,2021-05-18,0
CUST01706,19,38,80.04,1743.07,Two year,Credit card,South,2022-03-11,0
CUST01707,66,47,92.3,,Month-to-month,Mailed check,North,2021-07-20,0
CUST01708,4,53,36.7,136.23,Month-to-month,Mailed check,South,2021-03-03,0
CUST01709,10,34,70.54,725.0,Two year,Bank transfer,North,2023-12-22,0
CUST01710,15,41,55.91,872.15,Month-to-month,Credit card,South,2022-07-21,0
CUST01711,4,58,62.53,245.89,One year,Mailed check,West,2022-01-23,0
CUST01712,36,26,86.61,3145.76,Month-to-month,Credit card,North,2022-02-17,0
CUST01713,8,67,89.33,724.5,Two year,Mailed check,East,2021-09-21,0
CUST01714,8,23,99.96,745.84,Two year,Bank transfer,Central,2021-05-15,0
CUST01715,37,37,75.64,2654.36,Month-to-month,Credit card,East,2023-09-28,0
CUST01716,2,28,62.25,,One year,Mailed check,North,2021-04-26,0
CUST01717,18,72,58.68,1061.49,Month-to-month,Electronic check,South,2022-02-26,1
CUST01718,8,34,21.63,166.91,One year,Bank transfer,East,2021-06-17,0
CUST01719,12,34,98.49,1134.94,One year,Electronic check,East,2023-10-15,0
CUST01720,15,36,56.95,850.42,Two year,Mailed check,North,2021-08-14,0
CUST01721,31,43,77.65,2513.8,Month-to-month,Credit card,South,2022-03-08,0
CUST01722,22,37,81.97,1796.44,Month-to-month,Mailed check,East,2023-04-06,0
CUST01723,25,40,33.87,915.45,One year,Bank transfer,South,2022-09-17,0
CUST01724,21,18,41.92,849.69,One year,Bank transfer,East,2022-02-22,0
CUST01725,15,42,103.68,1570.22,Month-to-month,Electronic check,North,2022-09-10,0
CUST01726,47,42,72.26,3336.06,Month-to-month,Mailed check,South,2022-04-24,0
CUST01727,1,56,50.49,51.97,Month-to-month,Bank transfer,West,2021-11-13,1
CUST01728,26,60,61.84,1545.01,Two year,Electronic check,South,2022-10-18,0
CUST01729,16,39,92.16,1616.66,Month-to-month,Mailed check,East,2022-02-04,0
CUST01730,4,53,88.36,323.56,Month-to-month,Mailed check,South,2023-11-18,0
CUST01731,64,26,28.35,1970.03,Two year,Credit card,South,2022-05-23,0
CUST01732,46,52,105.86,4891.47,Month-to-month,Electronic check,Central,2023-04-09,0
CUST01733,47,33,89.15,4305.78,One year,Credit card,South,2021-09-14,0
CUST01734,9,25,61.19,587.46,Month-to-month,Mailed check,North,2022-12-09,1
CUST01735,21,39,35.21,771.12,Two year,Bank transfer,Central,2022-09-05,0
CUST01736,28,61,91.35,2464.44,One year,Bank transfer,West,2023-03-26,0
CUST01737,19,44,76.91,1505.14,Two year,Mailed check,West,2022-05-21,0
CUST01738,24,62,28.56,749.44,Month-to-month,Credit card,North,2023-02-27,1
CUST01739,23,31,59.2,1301.19,Month-to-month,Electronic check,North,2021-03-06,1
CUST01740,13,56,143.15,2058.06,One year,Electronic check,East,2023-01-26,0
CUST01741,10,32,65.41,666.71,Month-to-month,Credit card,North,2023-04-06,1
CUST01742,10,45,46.45,454.44,Month-to-month,Bank transfer,North,2022-06-28,1
CUST01743,4,45,39.79,152.05,Month-to-month,Credit card,West,2021-02-07,1
CUST01744,41,51,109.3,4431.27,Two year,Mailed check,South,2022-09-13,0
CUST01745,69,45,86.19,5365.7,One year,Electronic check,North,2023-05-06,0
CUST01746,17,31,100.19,1667.87,One year,Electronic check,North,2022-05-21,0
CUST01747,18,54,71.2,1264.75,One year,Mailed check,South,2021-04-14,0
CUST01748,72,66,96.35,6564.53,Month-to-month,Electronic check,East,2022-03-09,1
CUST01749,45,33,43.79,2044.23,Month-to-month,Credit card,Central,2023-12-25,0
CUST01750,35,18,69.06,2390.66,Month-to-month,Electronic check,North,2021-10-24,0
CUST01751,6,48,72.18,419.31,One year,Credit card,North,2022-08-03,0
CUST01752,36,37,99.56,3525.86,Month-to-month,Electronic check,East,2022-01-24,0
CUST01753,2,40,72.97,148.53,Two year,Electronic check,South,2023-02-20,0
CUST01754,5,49,49.36,247.7,Two year,Mailed check,East,2022-04-15,0
CUST01755,19,35,66.6,1221.05,Month-to-month,Electronic check,Central,2022-02-25,0
CUST01756,9,38,23.09,209.12,One year,Mailed check,East,2022-09-27,0
CUST01757,12,40,18.0,215.45,Month-to-month,Mailed check,South,2022-09-19,1
CUST01758,10,62,85.78,808.93,Two year,Bank transfer,Central,2022-07-02,0
CUST01759,27,42,55.63,1480.34,Two year,Bank transfer,North,2021-10-10,0
CUST01760,11,24,58.46,661.69,Two year,Electronic check,Central,2021-04-29,0
CUST01761,13,25,85.77,1146.91,Month-to-month,Electronic check,East,2023-01-27,1
CUST01762,54,43,99.93,5334.17,Month-to-month,Electronic check,East,2022-01-08,1
CUST01763,47,26,78.36,3807.55,Month-to-month,Electronic check,Central,2022-11-03,0
CUST01764,1,20,113.2,107.65,Month-to-month,Electronic check,East,2022-02-16,0
CUST01765,7,50,77.57,517.23,Month-to-month,Mailed check,South,2023-07-25,1
CUST01766,50,51,72.56,3582.42,Month-to-month,Bank transfer,South,2023-02-14,0
CUST01767,1,36,71.01,76.33,Two year,Mailed check,West,2022-03-19,0
CUST01768,5,46,32.86,165.64,Month-to-month,Mailed check,East,2021-12-31,0
CUST01769,23,44,88.9,2016.55,Month-to-month,Mailed check,North,2023-04-01,0
CUST01770,21,50,18.0,407.18,Two year,Bank transfer,West,2021-01-09,0
CUST01771,14,50,50.34,694.65,One year,Mailed check,East,2021-03-05,0
CUST01772,13,18,65.57,947.66,One year,Electronic check,South,2021-04-03,0
CUST01773,28,38,45.26,1234.88,One year,Mailed check,North,2022-01-14,0
CUST01774,31,49,53.71,1580.78,Two year,Electronic check,South,2022-06-29,0
CUST01775,39,36,110.98,4292.22,One year,Mailed check,North,2021-11-17,0
CUST01776,16,42,92.6,1463.15,Month-to-month,Credit card,North,2021-07-26,0
CUST01777,4,52,47.85,183.67,One year,Mailed check,South,2021-12-09,0
CUST01778,21,43,53.26,1263.97,Month-to-month,Electronic check,North,2022-06-26,1
CUST01779,32,63,33.07,1075.1,Month-to-month,Bank transfer,South,2021-11-22,0
CUST01780,72,57,82.62,6086.72,Month-to-month,Electronic check,West,2022-09-21,1
CUST01781,16,40,58.76,918.45,Month-to-month,Electronic check,South,2022-02-23,0
CUST01782,10,39,18.0,174.8,One year,Electronic check,Central,2023-10-20,0
CUST01783,53,18,67.52,3762.06,Month-to-month,Credit card,Central,2023-12-23,1
CUST01784,1,37,75.97,69.6,Month-to-month,Credit card,East,2022-12-19,0
CUST01785,11,23,89.08,923.89,Month-to-month,Bank transfer,Central,2022-08-31,0
CUST01786,22,45,63.17,1372.56,Two year,Bank transfer,Central,2021-02-03,0
CUST01787,8,44,55.68,475.53,Month-to-month,Bank transfer,South,2022-11-13,0
CUST01788,47,51,114.66,5288.11,One year,Bank transfer,West,2022-02-21,0
CUST01789,22,61,65.16,1463.35,Two year,Bank transfer,North,2021-11-14,0
CUST01790,72,41,82.99,5983.56,Month-to-month,Credit card,West,2023-05-19,0
CUST01791,14,73,51.51,767.88,One year,Bank transfer,East,2021-02-16,0
CUST01792,5,45,82.25,378.66,Month-to-month,Electronic check,North,2021-10-13,0
CUST01793,49,23,28.61,1453.48,Month-to-month,Mailed check,South,2023-04-28,1
CUST01794,15,34,53.45,793.78,One year,Credit card,Central,2023-10-10,0
CUST01795,37,36,34.79,1346.76,Two year,Mailed check,South,2022-07-18,0
CUST01796,17,50,49.88,813.22,Month-to-month,Electronic check,North,2022-08-03,0
CUST01797,3,28,96.26,289.13,One year,Credit card,North,2023-11-25,0
CUST01798,3,37,49.69,148.31,Month-to-month,Bank transfer,East,2021-04-12,0
CUST01799,9,39,82.96,709.22,One year,Bank transfer,West,2022-06-11,0
CUST01800,3,35,102.93,289.02,One year,Mailed check,West,2021-09-22,0
CUST01801,1,53,64.31,62.44,One year,Electronic check,South,2022-06-07,1
CUST01802,71,50,89.84,6420.08,One year,Mailed check,North,2023-09-20,0
CUST01803,6,58,78.28,451.9,Month-to-month,Mailed check,North,2022-10-15,1
CUST01804,19,37,67.91,1269.0,One year,Credit card,East,2023-12-22,1
CUST01805,1,58,83.76,75.86,One year,Mailed check,West,2022-07-08,0
CUST01806,12,22,111.0,1307.31,One year,Electronic check,West,2023-08-04,0
CUST01807,6,22,49.07,309.49,Month-to-month,Mailed check,South,2021-07-05,0
CUST01808,13,25,41.02,552.06,Month-to-month,Credit card,East,2021-12-18,0
CUST01809,48,42,39.55,1890.15,Month-to-month,Mailed check,South,2021-10-27,1
CUST01810,9,58,89.86,818.59,Month-to-month,Mailed check,East,2023-04-22,0
CUST01811,27,33,93.23,2412.96,Month-to-month,Bank transfer,East,2022-07-16,0
CUST01812,7,35,51.57,390.31,Month-to-month,Bank transfer,West,2021-09-01,0
CUST01813,29,38,18.0,575.97,One year,Mailed check,East,2021-07-09,0
CUST01814,3,50,48.13,145.58,Month-to-month,Credit card,Central,2022-02-26,1
CUST01815,28,35,78.7,2489.04,Two year,Bank transfer,South,2021-06-18,0
CUST01816,31,34,63.33,1896.46,Month-to-month,Electronic check,North,2023-02-03,0
CUST01817,1,23,69.51,65.16,One year,Mailed check,North,2023-07-18,0
CUST01818,1,33,51.92,50.08,Month-to-month,Credit card,East,2023-11-27,0
CUST01819,24,58,90.35,2144.6,Month-to-month,Mailed check,East,2021-09-16,0
CUST01820,9,43,73.58,738.77,One year,Bank transfer,East,2022-04-26,0
CUST01821,47,31,79.66,3691.39,Two year,Bank transfer,West,2022-07-06,0
CUST01822,72,59,68.98,4753.08,Month-to-month,Bank transfer,South,2022-06-27,0
CUST01823,18,33,78.11,1342.82,Month-to-month,Credit card,West,2022-05-12,0
CUST01824,22,61,76.46,1778.0,One year,Electronic check,West,2021-08-30,0
CUST01825,7,61,41.8,307.19,One year,Bank transfer,South,2021-05-03,0
CUST01826,72,42,74.33,5221.85,Month-to-month,Bank transfer,South,2022-03-18,1
CUST01827,22,21,84.79,1690.43,Month-to-month,Electronic check,North,2021-04-12,0
CUST01828,16,74,93.88,1417.32,Month-to-month,Bank transfer,South,2021-03-11,0
CUST01829,15,47,75.4,1228.34,Two year,Electronic check,West,2022-07-28,0
CUST01830,2,37,40.87,84.56,Month-to-month,Mailed check,Central,2023-07-30,0
CUST01831,26,55,44.72,1166.53,Month-to-month,Mailed check,East,2022-08-15,0
CUST01832,4,51,54.12,236.71,Two year,Electronic check,South,2021-01-26,0
CUST01833,4,60,69.74,306.27,Month-to-month,Credit card,West,2023-07-10,1
CUST01834,28,32,61.94,1731.2,Month-to-month,Electronic check,West,2023-01-19,1
CUST01835,1,46,36.91,36.88,Month-to-month,Mailed check,South,2021-11-28,0
CUST01836,17,25,36.76,606.73,Month-to-month,Credit card,West,2021-10-27,0
CUST01837,21,51,18.0,372.62,Month-to-month,Credit card,North,2023-09-13,0
CUST01838,2,41,18.0,33.32,Month-to-month,Electronic check,North,2022-06-06,0
CUST01839,7,45,61.71,399.78,One year,Mailed check,North,2021-06-04,0
CUST01840,35,39,123.01,3934.52,One year,Bank transfer,North,2021-11-05,0
CUST01841,19,38,109.92,2201.71,Month-to-month,Credit card,Central,2021-10-17,1
CUST01842,11,29,40.54,411.13,One year,Credit card,South,2022-03-15,0
CUST01843,5,53,68.75,377.26,Month-to-month,Bank transfer,South,2022-01-14,1
CUST01844,21,62,28.39,574.42,Two year,Electronic check,South,2022-08-22,0
CUST01845,9,34,32.2,314.97,Month-to-month,Credit card,South,2021-12-20,0
CUST01846,14,49,35.06,481.88,One year,Electronic check,South,2022-12-03,0
CUST01847,25,48,59.36,1367.79,Month-to-month,Electronic check,North,2022-06-24,1
CUST01848,46,42,60.44,2958.7,One year,Bank transfer,West,2023-10-27,0
CUST01849,72,20,71.32,5494.97,Month-to-month,Bank transfer,North,2023-06-26,0
CUST01850,33,23,81.58,2570.18,One year,Electronic check,West,2021-12-30,1
CUST01851,26,31,56.58,1446.69,Month-to-month,Electronic check,North,2021-02-16,1
CUST01852,72,18,65.91,4530.6,Two year,Bank transfer,West,2022-10-03,0
CUST01853,8,61,37.65,299.38,Month-to-month,Mailed check,West,2022-01-06,0
CUST01854,17,47,31.39,536.51,One year,Bank transfer,North,2023-09-15,0
CUST01855,15,41,27.53,405.69,Two year,Mailed check,North,2022-03-21,0
CUST01856,24,18,81.23,1772.22,Two year,Bank transfer,Central,2021-11-14,0
CUST01857,27,18,56.55,1482.5,Month-to-month,Mailed check,East,2022-01-07,0
CUST01858,72,41,18.22,1357.99,Month-to-month,Mailed check,East,2023-08-06,0
CUST01859,4,69,63.42,251.03,Month-to-month,Mailed check,North,2021-05-04,0
CUST01860,19,32,33.78,631.31,Month-to-month,Bank transfer,South,2023-11-15,0
CUST01861,11,54,106.51,1117.08,One year,Bank transfer,East,2021-09-13,0
CUST01862,4,35,50.53,195.95,Two year,Bank transfer,Central,2023-07-18,0
CUST01863,3,42,82.04,263.46,Two year,Bank transfer,South,2022-08-20,1
CUST01864,9,59,92.22,782.68,Month-to-month,Electronic check,West,2022-09-16,1
CUST01865,10,37,41.13,426.12,One year,Credit card,West,2021-08-13,0
CUST01866,55,32,66.9,3688.16,Two year,Bank transfer,North,2023-03-02,0
CUST01867,11,61,78.84,877.86,Two year,Bank transfer,South,2022-12-12,0
CUST01868,20,42,67.89,1308.08,Month-to-month,Credit card,North,2022-06-11,0
CUST01869,25,57,74.03,1818.2,Month-to-month,Credit card,South,2022-05-17,1
CUST01870,22,32,31.76,698.52,Two year,Bank transfer,East,2022-10-16,0
CUST01871,13,61,78.85,998.36,Month-to-month,Credit card,South,2022-06-01,1
CUST01872,56,45,52.85,3008.65,Month-to-month,Mailed check,North,2023-12-04,0
CUST01873,50,48,73.74,3771.33,Two year,Bank transfer,West,2021-02-15,0
CUST01874,19,43,88.0,1853.64,Two year,Mailed check,East,2021-10-02,0
CUST01875,2,34,81.72,165.71,Two year,Bank transfer,East,2023-07-21,0
CUST01876,13,41,73.72,866.73,One year,Electronic check,East,2023-05-18,0
CUST01877,9,35,81.05,771.87,Month-to-month,Credit card,North,2022-01-17,0
CUST01878,17,55,82.21,1383.32,Month-to-month,Electronic check,West,2022-07-09,0
CUST01879,14,39,102.39,1577.66,Month-to-month,Bank transfer,South,2021-01-30,1
CUST01880,18,21,64.15,1239.62,One year,Electronic check,South,2021-07-13,1
CUST01881,24,18,69.1,1616.5,Month-to-month,Electronic check,North,2023-11-01,1
CUST01882,26,18,88.3,2378.67,One year,Credit card,East,2022-12-06,0
CUST01883,25,50,52.74,1279.34,Month-to-month,Credit card,East,2021-02-12,1
CUST01884,31,25,31.62,980.35,One year,Electronic check,South,2023-05-18,0
CUST01885,38,46,77.33,3037.86,Month-to-month,Electronic check,Central,2022-03-18,0
CUST01886,13,43,59.85,821.35,Month-to-month,Credit card,West,2022-09-15,0
CUST01887,65,41,34.81,2363.93,Month-to-month,Credit card,North,2023-07-28,0
CUST01888,72,48,77.51,5601.64,Month-to-month,Electronic check,West,2023-07-06,0
CUST01889,8,44,100.78,906.35,Two year,Bank transfer,South,2021-05-30,0
CUST01890,55,18,24.26,1309.95,Month-to-month,Mailed check,Central,2022-02-05,0
CUST01891,25,37,90.56,2082.06,Month-to-month,Bank transfer,North,2021-10-26,1
CUST01892,22,47,18.0,367.99,One year,Mailed check,South,2023-09-28,0
CUST01893,4,64,54.99,236.17,One year,Electronic check,South,2023-05-05,0
CUST01894,21,65,111.01,2322.28,Month-to-month,Mailed check,South,2022-12-11,0
CUST01895,13,22,56.79,744.14,Month-to-month,Bank transfer,West,2021-03-06,0
CUST01896,72,37,67.25,4710.65,Month-to-month,Credit card,East,2023-05-30,0
CUST01897,40,20,84.07,3286.68,One year,Electronic check,North,2022-09-07,0
CUST01898,18,63,22.09,,Month-to-month,Credit card,East,2021-10-26,0
CUST01899,40,56,66.8,2734.95,Month-to-month,Bank transfer,Central,2022-04-30,1
CUST01900,15,46,66.61,994.29,Month-to-month,Credit card,West,2022-05-04,1
CUST01901,2,44,111.56,227.97,One year,Credit card,East,2021-11-21,1
CUST01902,57,61,34.11,1977.27,Month-to-month,Electronic check,South,2023-09-24,0
CUST01903,21,58,55.46,1139.86,Two year,Electronic check,North,2023-10-02,0
CUST01904,9,58,41.79,348.68,Month-to-month,Credit card,Central,2021-02-25,0
CUST01905,29,48,39.14,1047.33,One year,Electronic check,West,2023-10-22,0
CUST01906,50,37,93.19,5364.63,Month-to-month,Electronic check,East,2022-03-19,0
CUST01907,36,52,65.67,2538.85,Month-to-month,Mailed check,Central,2023-05-26,0
CUST01908,13,53,51.11,708.95,Month-to-month,Credit card,North,2023-05-05,0
CUST01909,2,39,52.05,100.59,Two year,Credit card,West,2022-10-18,0
CUST01910,49,37,50.92,2496.27,Two year,Bank transfer,North,2023-03-26,0
CUST01911,16,57,53.15,815.73,Month-to-month,Electronic check,North,2023-01-17,0
CUST01912,1,65,33.39,31.2,Month-to-month,Mailed check,East,2023-07-22,0
CUST01913,4,31,58.53,227.23,Two year,Bank transfer,South,2022-04-09,1
CUST01914,1,38,56.02,59.73,Month-to-month,Electronic check,Central,2023-03-21,0
CUST01915,27,46,46.06,1295.9,Month-to-month,Bank transfer,South,2023-12-09,0
CUST01916,53,48,68.88,3473.58,Month-to-month,Electronic check,West,2023-11-04,0
CUST01917,31,34,71.0,2166.35,One year,Mailed check,West,2021-06-12,0
CUST01918,5,68,51.08,264.97,One year,Electronic check,West,2022-06-30,0
CUST01919,64,47,61.4,3817.42,One year,Bank transfer,Central,2022-07-13,0
CUST01920,4,49,118.97,477.77,Two year,Credit card,South,2022-11-15,0
CUST01921,46,66,118.01,5537.53,Month-to-month,Electronic check,South,2022-12-10,0
CUST01922,20,35,38.65,788.11,Month-to-month,Credit card,North,2023-07-18,0
CUST01923,1,40,42.14,42.68,Month-to-month,Bank transfer,South,2022-08-06,1
CUST01924,5,24,38.51,186.26,Month-to-month,Credit card,Central,2023-02-08,1
CUST01925,2,39,91.43,177.82,Month-to-month,Credit card,East,2023-09-12,1
CUST01926,20,21,55.04,1038.4,Month-to-month,Electronic check,South,2021-04-22,0
CUST01927,35,52,70.99,2290.68,Month-to-month,Bank transfer,North,2022-12-05,0
CUST01928,27,47,114.92,3085.04,One year,Bank transfer,East,2022-02-06,0
CUST01929,50,38,64.74,3369.11,Month-to-month,Electronic check,West,2023-09-19,0
CUST01930,25,40,82.66,1923.88,Month-to-month,Mailed check,South,2022-08-29,0
CUST01931,4,52,78.01,316.3,One year,Credit card,West,2022-10-23,0
CUST01932,31,26,50.29,1620.15,One year,Bank transfer,East,2023-04-07,0
CUST01933,22,44,91.48,1827.73,One year,Mailed check,West,2021-09-22,1
CUST01934,15,51,43.76,647.52,Two year,Mailed check,South,2022-08-19,0
CUST01935,47,18,98.5,5010.56,One year,Credit card,East,2023-04-27,0
CUST01936,72,51,50.31,3722.29,Month-to-month,Mailed check,North,2023-05-02,0
CUST01937,11,18,53.05,528.97,Month-to-month,Electronic check,South,2021-09-07,0
CUST01938,17,40,37.79,663.58,One year,Bank transfer,West,2023-07-07,0
CUST01939,24,25,41.89,967.77,Month-to-month,Credit card,East,2021-06-28,1
CUST01940,32,62,54.33,1798.65,Month-to-month,Electronic check,North,2021-10-18,1
CUST01941,31,25,18.0,538.75,Month-to-month,Mailed check,Central,2023-07-28,0
CUST01942,2,18,59.17,118.03,Month-to-month,Mailed check,North,2022-11-06,1
CUST01943,1,43,52.3,50.89,Month-to-month,Electronic check,East,2022-08-17,0
CUST01944,23,36,84.75,1949.56,Month-to-month,Bank transfer,Central,2022-09-03,1
CUST01945,3,20,75.57,220.28,Two year,Mailed check,East,2023-11-28,1
CUST01946,10,49,47.31,467.81,Two year,Electronic check,West,2021-09-06,0
CUST01947,21,18,53.54,1058.25,Month-to-month,Mailed check,East,2021-11-24,1
CUST01948,3,27,59.13,181.74,Two year,Credit card,West,2022-06-21,0
CUST01949,40,33,102.15,4121.81,Month-to-month,Credit card,West,2023-07-15,1
CUST01950,20,53,44.44,816.96,Two year,Bank transfer,West,2022-08-24,0
CUST01951,1,60,47.01,49.34,Two year,Mailed check,North,2023-03-06,0
CUST01952,1,57,36.79,36.47,Month-to-month,Credit card,West,2023-06-14,1
CUST01953,8,39,27.95,225.41,One year,Electronic check,North,2023-09-04,0
CUST01954,9,18,72.68,679.13,Two year,Bank transfer,Central,2022-05-20,0
CUST01955,21,47,70.07,1495.62,Two year,Bank transfer,North,2022-05-17,0
CUST01956,4,62,97.07,410.9,Two year,Bank transfer,North,2021-03-30,1
CUST01957,18,59,91.04,1614.69,One year,Electronic check,Central,2021-03-29,1
CUST01958,17,48,124.93,2233.66,Month-to-month,Bank transfer,North,2022-06-18,1
CUST01959,15,25,63.15,953.07,Two year,Bank transfer,South,2023-04-01,0
CUST01960,63,34,58.49,3778.4,One year,Credit card,West,2023-07-07,0
CUST01961,18,69,32.49,596.62,One year,Electronic check,North,2022-03-24,0
CUST01962,1,22,82.41,87.52,Month-to-month,Bank transfer,North,2022-09-18,0
CUST01963,22,25,67.96,1549.05,One year,Credit card,East,2023-06-09,0
CUST01964,2,55,81.28,158.96,Month-to-month,Mailed check,North,2021-12-16,0
CUST01965,10,35,36.52,353.49,One year,Bank transfer,North,2021-06-23,0
CUST01966,12,25,73.79,883.28,Month-to-month,Electronic check,North,2023-10-06,1
CUST01967,11,63,70.13,742.11,One year,Bank transfer,South,2022-08-21,0
CUST01968,5,48,68.48,324.39,Two year,Bank transfer,South,2021-06-20,0
CUST01969,34,36,47.92,1455.92,Month-to-month,Electronic check,North,2021-10-03,0
CUST01970,20,25,94.73,1747.84,Month-to-month,Electronic check,East,2021-12-24,1
CUST01971,13,70,116.26,1661.42,Month-to-month,Bank transfer,East,2021-08-09,0
CUST01972,50,41,37.24,1800.88,Two year,Electronic check,North,2022-04-24,0
CUST01973,18,61,83.01,1636.39,One year,Mailed check,South,2023-06-10,0
CUST01974,17,54,18.0,312.17,Month-to-month,Electronic check,Central,2023-03-20,1
CUST01975,9,34,81.72,733.65,Month-to-month,Credit card,East,2023-10-02,1
CUST01976,19,34,18.25,320.73,Month-to-month,Bank transfer,South,2023-07-05,1
CUST01977,8,62,51.88,415.14,Month-to-month,Credit card,East,2021-12-07,0
CUST01978,25,62,32.17,880.34,Two year,Electronic check,North,2021-03-06,0
CUST01979,11,18,59.61,706.78,One year,Electronic check,West,2021-06-16,0
CUST01980,14,49,85.97,,Month-to-month,Bank transfer,Central,2023-05-18,0
CUST01981,34,40,18.57,595.12,Two year,Bank transfer,Central,2022-01-08,0
CUST01982,1,27,56.01,53.33,Month-to-month,Credit card,North,2023-02-28,0
CUST01983,5,45,52.17,249.73,Two year,Credit card,South,2022-05-17,0
CUST01984,23,23,104.53,2557.84,Month-to-month,Credit card,North,2023-09-07,0
CUST01985,3,35,75.79,245.92,One year,Electronic check,South,2022-07-11,0
CUST01986,18,30,35.57,646.53,Two year,Mailed check,South,2023-09-13,0
CUST01987,32,35,53.22,1677.23,Month-to-month,Credit card,East,2021-10-02,1
CUST01988,5,40,103.9,559.73,One year,Bank transfer,North,2023-05-02,0
CUST01989,3,27,82.86,,Two year,Credit card,Central,2022-07-28,1
CUST01990,23,64,42.04,969.43,Month-to-month,Bank transfer,North,2021-07-28,0
CUST01991,8,48,58.32,477.36,Month-to-month,Electronic check,North,2021-09-14,0
CUST01992,1,67,59.12,56.57,One year,Mailed check,Central,2021-12-10,0
CUST01993,8,39,51.55,399.29,Month-to-month,Credit card,West,2021-06-19,0
CUST01994,7,34,22.24,150.12,Month-to-month,Bank transfer,South,2023-10-23,0
CUST01995,23,66,48.06,1183.68,Month-to-month,Electronic check,East,2021-08-21,0
CUST01996,64,33,99.73,6993.66,One year,Electronic check,North,2022-10-17,0
CUST01997,12,39,55.47,669.46,Month-to-month,Credit card,North,2022-09-18,1
CUST01998,14,52,62.42,862.16,Month-to-month,Credit card,East,2022-08-13,1
CUST01999,9,24,68.51,598.1,Two year,Credit card,South,2022-11-19,0
CUST02000,5,51,120.45,602.3,Month-to-month,Electronic check,East,2023-09-30,1
