MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,MedHouseVal
1.8404,43.0,6.5178,0.815,1410.0,3.3165,37.97,-114.49,1.5273
0.5643,31.0,5.0385,1.0768,1119.0,3.4788,36.94,-116.93,0.7804
0.5,21.0,6.586,0.9698,736.0,2.9241,36.2,-122.24,0.6417
2.0555,21.0,6.1536,1.1347,1663.0,1.8498,40.19,-114.64,1.7381
3.9258,2.0,4.5774,0.9813,555.0,3.2009,41.0,-117.49,1.2975
5.2732,29.0,6.9256,1.1909,3939.0,2.9854,41.92,-119.76,2.7848
6.0439,13.0,3.879,1.2472,3687.0,2.3127,33.67,-115.14,3.2323
3.7027,46.0,5.3313,1.2805,4540.0,2.1288,38.92,-116.67,2.181
3.3347,40.0,5.2116,1.3429,1295.0,2.9628,40.78,-117.01,2.2443
2.3985,47.0,4.4095,0.8486,817.0,1.9138,34.78,-122.29,2.2714
3.9878,51.0,5.7646,0.9201,2830.0,2.8853,37.06,-123.02,2.0317
1.8617,21.0,6.9724,1.5392,1139.0,2.7888,32.57,-115.64,1.6858
1.1602,22.0,6.8973,1.2514,1994.0,2.9047,33.78,-117.5,1.3176
3.1982,32.0,6.2684,1.1337,1984.0,3.3221,33.69,-116.13,2.7944
5.0232,22.0,3.3649,1.1048,569.0,3.4976,39.22,-116.64,1.9816
0.9601,15.0,3.7969,1.0915,1635.0,2.4308,38.41,-115.27,1.4655
2.0557,37.0,5.5994,0.8099,1923.0,3.6958,32.87,-120.54,2.5648
3.119,24.0,5.3589,0.9842,1035.0,2.8245,38.16,-120.8,2.0842
3.0748,49.0,4.8023,1.0832,307.0,4.4026,33.15,-121.93,2.5685
4.2978,12.0,7.6864,0.9926,2875.0,2.5317,34.42,-123.25,2.8997
8.8242,23.0,5.527,1.0122,3880.0,1.7109,41.06,-119.47,4.4479
0.5,28.0,6.0509,1.4838,1195.0,3.6669,36.75,-119.32,0.3412
9.0644,47.0,6.5855,1.0623,880.0,3.3405,39.92,-123.16,4.8606
8.5871,30.0,5.466,1.1417,253.0,3.9613,35.49,-118.26,3.6014
5.3281,4.0,8.5093,1.1364,1245.0,3.2477,33.55,-120.67,3.6183
3.5194,18.0,4.2716,1.1884,771.0,4.872,40.94,-119.74,1.6081
1.8897,46.0,4.6727,1.0284,252.0,2.8489,34.06,-119.2,1.848
5.2874,14.0,4.2686,1.287,2113.0,3.837,35.82,-121.19,2.7139
3.6403,18.0,7.2752,1.1665,1699.0,2.5796,39.16,-117.45,1.761
2.4354,8.0,6.3625,0.9069,689.0,3.3934,38.12,-119.2,1.3467
5.2016,37.0,4.747,1.0839,3390.0,3.5424,41.32,-119.89,2.253
5.7726,8.0,4.3633,1.0742,1073.0,3.6661,41.88,-120.2,3.2735
7.0073,19.0,7.0619,1.0673,1212.0,3.6211,33.89,-124.06,4.2298
1.7344,37.0,5.834,1.1764,958.0,1.0,34.65,-116.59,1.4821
6.4588,46.0,7.0925,1.1952,2318.0,2.9451,38.57,-114.64,3.6705
2.468,12.0,5.3278,1.1775,1655.0,2.5399,33.89,-122.99,2.4421
3.526,17.0,6.0138,1.1508,153.0,2.6977,37.65,-121.41,1.9346
3.9899,7.0,5.7603,1.1128,1134.0,2.7733,36.04,-115.83,2.4165
6.1372,23.0,4.6511,0.8,1971.0,3.782,40.94,-117.21,2.0056
4.87,51.0,5.227,1.2167,253.0,3.1621,41.22,-121.18,3.569
2.4062,16.0,3.9788,1.1733,1957.0,2.594,34.96,-117.8,1.336
0.5,14.0,5.9929,0.9523,1682.0,1.8254,33.41,-115.13,1.5707
4.265,21.0,6.3135,1.1421,481.0,4.2264,41.92,-122.1,2.9398
3.4293,46.0,6.5882,1.1972,932.0,2.4821,33.92,-117.5,2.6022
1.0977,28.0,6.1999,1.2757,351.0,2.8954,34.15,-116.18,1.3535
3.7049,32.0,5.2461,1.1765,697.0,4.7111,34.9,-123.35,2.3485
3.0921,40.0,7.2624,1.1482,920.0,2.5039,35.74,-114.95,1.6516
6.9652,37.0,6.4708,1.242,1792.0,2.7795,33.9,-114.71,3.9658
9.4406,31.0,7.0663,1.054,2051.0,3.1857,35.56,-116.97,4.3547
5.6834,29.0,7.1415,1.1618,1335.0,1.7152,32.71,-119.14,3.2054
2.9704,28.0,5.2493,1.0068,888.0,1.6226,40.11,-118.26,1.781
3.2855,10.0,5.8655,1.2665,1914.0,2.6147,35.0,-117.82,1.9886
1.6872,22.0,6.3295,0.8585,1216.0,2.6424,40.27,-122.76,1.8412
1.9418,44.0,4.021,1.2225,1447.0,3.1074,38.65,-121.35,1.7958
2.8522,3.0,4.0476,1.1027,2123.0,2.2176,37.07,-123.29,1.904
2.6478,43.0,3.8408,1.2448,1833.0,3.3472,41.74,-120.6,1.9963
1.0439,29.0,5.2703,0.9829,1440.0,1.2746,36.17,-116.85,0.5842
7.0097,18.0,5.0,1.1135,1654.0,2.9438,34.19,-115.44,3.4627
7.6161,6.0,3.6772,1.1091,686.0,3.2881,37.99,-120.59,4.0867
6.8717,39.0,5.5792,1.1651,609.0,3.2628,33.83,-118.14,4.3953
7.7748,1.0,5.2853,0.9429,3845.0,2.8698,35.13,-118.35,3.1522
11.1062,28.0,6.8187,1.1954,581.0,2.4717,41.12,-119.57,5.0
1.7121,9.0,7.8156,0.8231,2138.0,2.8465,40.98,-117.36,0.6362
10.8189,47.0,5.9477,0.9998,877.0,3.9872,36.92,-122.79,5.0
2.3956,10.0,4.564,0.8656,1783.0,2.5204,37.04,-123.55,1.6978
4.6826,41.0,6.1761,1.2242,134.0,3.7825,37.88,-120.82,2.8192
0.8311,30.0,5.4112,1.16,325.0,3.9098,33.3,-114.61,0.9885
2.1765,3.0,5.1118,1.1684,2225.0,1.6113,34.9,-114.77,1.3551
5.7851,37.0,4.3661,1.321,225.0,2.8975,38.01,-117.97,3.2982
4.8271,45.0,4.8429,1.0526,694.0,2.2178,35.55,-118.51,2.3227
2.3621,12.0,5.1867,1.1914,2917.0,1.7985,34.53,-117.97,1.5142
3.2845,50.0,6.3649,1.1099,2052.0,3.6336,38.65,-120.01,2.7995
2.0089,41.0,6.0132,1.0871,839.0,3.3787,37.88,-121.42,1.7048
5.7751,38.0,7.5907,1.296,583.0,3.2108,35.61,-124.24,3.2603
7.2979,18.0,6.2092,1.4123,3221.0,2.1316,41.41,-124.11,3.6878
1.7182,7.0,5.9092,1.0353,628.0,3.1684,39.89,-114.58,1.6487
3.0607,22.0,5.0325,1.2251,1402.0,1.9516,38.16,-116.85,2.38
1.007,42.0,4.155,1.1479,2747.0,3.0618,34.49,-117.4,1.4475
3.6313,30.0,4.7161,1.1497,1584.0,2.4708,38.66,-115.86,2.522
4.371,34.0,4.5602,1.1371,2751.0,3.8406,39.03,-118.23,2.0748
3.8304,40.0,2.3269,1.05,812.0,2.7095,38.02,-117.62,2.1744
4.1512,18.0,4.1896,0.8,440.0,3.185,38.56,-116.4,1.6946
2.84,2.0,7.3227,1.3302,1835.0,3.1867,34.04,-123.05,1.6402
2.8874,46.0,5.8423,0.9958,2544.0,2.9394,35.68,-122.42,2.1376
2.7946,32.0,4.9482,1.0638,1656.0,3.0843,40.96,-118.74,1.5453
2.1278,29.0,5.8782,1.067,513.0,3.243,33.8,-123.33,2.4221
2.3269,30.0,3.0559,0.9824,4969.0,2.2829,38.1,-117.71,1.7852
4.2434,44.0,5.7385,1.136,351.0,3.3224,41.03,-115.98,2.3837
7.0143,40.0,6.933,1.0934,1294.0,3.6911,32.63,-115.92,3.6641
1.4867,35.0,5.2547,0.9925,2738.0,3.3179,41.69,-121.07,1.3215
2.8799,40.0,3.2736,1.1224,1201.0,2.7167,40.89,-122.27,2.8044
1.2403,15.0,4.9033,1.095,1856.0,3.1395,39.29,-114.71,1.0483
2.1568,37.0,6.9351,1.2392,207.0,2.709,39.24,-115.18,2.0802
2.428,50.0,5.7104,0.8989,1803.0,2.905,40.74,-121.16,2.8202
3.4627,12.0,3.698,0.9792,486.0,2.0499,34.12,-115.36,2.1347
3.3984,30.0,8.2412,1.2088,1310.0,4.1041,39.15,-115.49,2.1236
3.0419,35.0,3.8954,1.004,341.0,4.5484,35.76,-120.92,1.6775
4.0216,27.0,5.1085,0.9645,1930.0,2.4369,40.82,-120.67,3.0114
1.6035,50.0,4.1551,1.0115,1637.0,3.6289,37.57,-114.98,1.602
3.4819,21.0,4.1568,1.0849,1298.0,4.1663,39.78,-116.88,0.9327
4.9149,12.0,4.8574,1.0854,2269.0,2.2339,34.09,-118.12,3.1113
1.5876,7.0,6.1634,1.0685,1759.0,1.2733,34.8,-114.77,0.8833
0.6861,44.0,6.9486,0.9457,330.0,4.2134,40.46,-115.65,0.704
5.7462,35.0,4.9366,1.216,2224.0,2.9917,36.25,-123.55,3.1525
1.2741,30.0,4.1878,1.2989,1778.0,2.5844,37.51,-119.31,1.409
2.0791,22.0,5.9744,0.8134,580.0,3.0379,39.39,-115.34,1.0618
4.8262,21.0,6.0096,0.867,1160.0,2.7047,34.11,-123.19,2.9458
1.524,48.0,5.6885,1.2504,785.0,5.3676,35.37,-123.58,1.1421
5.5017,35.0,5.7309,1.3355,4183.0,2.5754,35.59,-115.71,2.8839
1.8589,50.0,5.2649,0.8,432.0,3.2619,41.21,-116.53,1.6403
1.6874,41.0,5.5178,1.2223,817.0,4.0338,33.81,-122.63,2.5245
1.2455,40.0,5.182,1.3457,1098.0,4.0299,36.03,-122.49,1.582
1.8716,29.0,6.6843,0.9706,1266.0,3.8768,41.61,-115.97,1.3906
4.4224,13.0,8.0742,1.337,840.0,2.6595,40.43,-122.21,2.9344
2.0794,34.0,5.6156,1.0733,1239.0,2.8783,38.87,-122.86,2.148
5.7607,37.0,5.3921,1.1472,1660.0,1.2604,37.71,-115.22,3.644
3.1263,27.0,5.707,0.9921,633.0,2.9404,40.47,-116.25,2.6869
3.3131,2.0,4.6105,1.2502,841.0,3.0262,41.49,-120.26,2.2341
1.6475,49.0,6.318,1.2252,3587.0,3.5934,41.28,-118.04,1.4676
6.2908,43.0,5.9294,1.3587,2260.0,4.4364,38.57,-120.0,2.9485
4.94,18.0,4.8954,1.3161,2222.0,3.569,39.41,-121.56,2.8618
4.8529,26.0,6.4825,1.0986,314.0,3.8565,39.87,-114.43,2.8053
2.7284,7.0,5.4228,1.5663,3979.0,2.986,40.19,-118.84,0.9641
1.1191,48.0,4.2359,1.3026,1066.0,4.0274,39.46,-117.92,1.4671
3.4319,12.0,5.8219,1.1811,2399.0,3.0089,34.21,-120.22,2.5011
4.3036,20.0,5.6844,0.9504,1320.0,3.9125,39.72,-119.29,1.9932
4.331,22.0,6.5525,0.8705,201.0,3.6436,36.21,-121.42,2.7502
3.9662,14.0,6.3979,0.8832,876.0,3.3142,34.4,-120.01,2.6803
3.8608,33.0,5.2689,0.96,2283.0,1.7674,33.47,-118.02,3.0184
1.852,51.0,4.8335,1.3066,2329.0,3.8747,34.78,-116.18,1.0021
1.9212,44.0,5.4021,1.1731,1361.0,3.3025,37.32,-116.28,1.7541
1.2555,28.0,5.836,1.008,418.0,3.5621,34.85,-124.19,1.4143
5.8021,7.0,5.9805,1.0796,2446.0,3.2508,38.83,-118.95,2.6516
9.1829,45.0,5.7617,1.0613,632.0,3.3887,41.66,-120.57,4.9999
14.5521,14.0,5.2911,1.22,1311.0,4.0405,32.92,-118.23,5.0
3.5902,47.0,6.5962,0.9682,1734.0,2.6209,33.74,-115.48,2.9652
3.8671,21.0,4.5908,1.1525,1856.0,3.3741,34.85,-116.55,1.8893
2.8046,27.0,8.3753,1.145,1690.0,2.3781,40.14,-120.99,2.1109
3.5533,23.0,6.3157,0.9727,549.0,3.4613,35.08,-116.91,1.2567
1.5193,24.0,4.047,1.3382,811.0,3.201,34.32,-123.29,2.4046
2.7654,9.0,5.6223,1.0557,535.0,2.4952,33.95,-123.02,2.0006
1.6981,29.0,6.3272,0.9511,1961.0,3.0749,33.92,-122.04,2.6919
2.5221,21.0,4.9808,1.2279,1773.0,2.545,39.34,-120.3,1.8443
1.81,44.0,3.6058,1.1082,618.0,2.6976,39.23,-119.19,1.8818
4.3051,25.0,4.1531,1.1613,2170.0,3.2838,35.46,-120.32,2.9634
4.6522,50.0,6.0505,0.9223,2162.0,3.2147,36.77,-118.02,3.0295
3.7904,16.0,3.2945,1.2219,2681.0,1.4636,38.47,-123.06,2.5466
1.9272,17.0,3.6608,1.4259,1729.0,3.2964,41.76,-119.09,0.6741
1.1843,2.0,6.0442,0.9106,1809.0,2.7573,39.56,-121.58,1.065
4.6852,38.0,5.1329,1.1531,861.0,2.6686,40.13,-120.65,2.9161
3.1151,4.0,4.5651,0.9822,1035.0,2.0983,41.79,-119.21,1.5971
0.659,15.0,4.8063,1.5034,2506.0,2.9637,36.12,-122.97,0.5786
3.4132,47.0,3.635,1.2859,717.0,2.5816,33.16,-120.42,2.9828
3.8858,32.0,5.9813,1.1423,571.0,4.0188,39.6,-116.69,1.0099
0.8751,29.0,4.4321,0.9158,1823.0,1.6005,33.65,-121.52,1.859
4.3528,42.0,4.7571,0.9521,164.0,2.2289,36.67,-116.65,2.637
0.9974,40.0,5.8161,1.2119,682.0,2.1747,39.51,-121.99,1.3154
1.7737,46.0,5.092,0.8956,2752.0,3.2069,37.8,-116.76,1.3232
1.0032,34.0,4.5544,0.9003,3132.0,3.9385,35.99,-122.36,1.2866
1.6354,23.0,3.0127,1.1013,2334.0,3.4025,37.39,-114.79,1.3672
1.1929,7.0,5.8409,1.12,1267.0,2.1243,34.83,-122.76,1.6523
5.7794,19.0,5.4948,1.157,575.0,2.6566,33.2,-114.3,3.4737
2.6275,36.0,4.7791,1.0341,331.0,2.3527,36.42,-122.01,2.1679
2.2505,13.0,4.1551,1.238,914.0,3.4062,33.05,-117.2,1.7977
6.1182,35.0,5.4153,0.9707,337.0,2.6403,41.81,-121.25,4.2319
5.9262,7.0,5.9766,1.194,3872.0,1.8698,36.75,-123.48,3.4876
2.3803,4.0,5.5173,1.1321,876.0,3.4678,40.88,-124.05,1.6291
3.7428,19.0,7.3657,1.1901,964.0,4.0106,41.54,-122.83,2.6212
2.0378,12.0,6.2457,1.2773,2075.0,2.8571,36.77,-120.22,1.6131
2.9083,45.0,5.2713,1.0317,280.0,3.0963,36.49,-118.5,1.6038
1.3732,20.0,6.2859,1.0008,986.0,1.795,40.99,-119.51,1.3339
4.0994,22.0,5.4584,0.8467,1188.0,1.3526,32.83,-118.0,2.9516
6.2667,21.0,5.4542,0.8,347.0,1.5207,37.13,-123.34,3.5885
5.6017,17.0,6.9556,1.0736,539.0,2.9642,35.05,-117.54,2.9415
3.2127,47.0,4.3223,1.0839,729.0,2.7536,39.65,-116.45,1.4523
0.5992,38.0,5.428,0.9371,2396.0,3.437,40.45,-121.99,1.0114
1.9696,9.0,6.8277,0.9693,3068.0,2.8419,38.39,-116.38,0.838
2.9059,11.0,5.7708,1.3285,1660.0,3.7902,36.37,-121.8,1.5281
1.0677,5.0,4.9571,1.2314,1121.0,3.6978,37.77,-119.86,0.499
0.9165,14.0,3.3526,0.9108,2757.0,2.742,37.95,-116.24,0.3902
7.3299,34.0,2.6756,1.0336,2179.0,2.1972,38.53,-117.43,4.2974
5.2019,48.0,7.8914,1.1609,4657.0,1.4671,41.26,-119.26,3.3566
4.3028,25.0,5.7702,1.006,231.0,4.1469,34.87,-120.6,2.2225
4.8317,5.0,4.6991,0.9787,1220.0,2.246,34.41,-118.66,2.2373
1.2253,3.0,5.8193,1.0493,763.0,1.8029,34.31,-119.1,1.1924
1.5936,22.0,4.2628,1.2636,276.0,3.1039,39.12,-114.59,0.9376
3.5972,14.0,5.0026,1.2772,1230.0,1.81,41.1,-116.04,1.7852
3.782,30.0,4.2709,0.9897,4348.0,3.1031,35.6,-123.14,3.3583
1.0153,7.0,3.7041,1.1691,457.0,2.731,36.5,-120.18,0.4959
3.4326,12.0,2.874,1.099,5798.0,3.7389,41.7,-118.43,1.6002
2.9421,29.0,3.4828,0.9488,2215.0,3.6694,33.88,-117.25,2.0575
5.4916,15.0,6.6255,1.0554,2832.0,3.8827,40.86,-122.53,2.8494
3.7941,19.0,4.2157,0.9104,2818.0,3.165,41.61,-115.99,1.2523
7.8402,12.0,6.0419,1.2745,1667.0,2.3133,40.1,-118.0,3.6957
2.3898,3.0,6.548,1.3329,868.0,2.1705,35.7,-123.63,1.8082
1.2934,18.0,5.4199,1.0384,335.0,2.5754,38.71,-123.71,1.6297
7.7151,17.0,5.0417,1.0026,463.0,4.5954,35.27,-117.44,3.525
3.9227,46.0,5.5596,1.2582,1828.0,2.8006,33.65,-116.74,3.317
2.9538,46.0,4.9001,1.2824,898.0,3.1288,33.52,-121.2,2.1051
1.6399,23.0,6.8447,0.9328,516.0,4.2149,32.59,-122.68,1.7872
2.4095,15.0,7.6518,1.0778,1468.0,3.2037,41.79,-122.1,2.641
2.3205,22.0,7.1398,1.0912,1595.0,2.4011,38.72,-120.38,2.2923
1.2475,32.0,2.8181,0.9844,2081.0,3.5841,35.55,-117.98,0.418
0.5,20.0,4.8756,1.1579,619.0,2.6572,38.0,-122.42,1.0798
2.2819,39.0,5.405,0.995,1118.0,3.2313,38.38,-116.39,1.1832
4.9089,50.0,5.9557,1.019,634.0,3.4097,34.24,-121.81,3.5184
6.594,21.0,3.3272,1.0848,393.0,2.6046,35.24,-116.2,3.8972
5.6242,6.0,3.3079,0.8766,2513.0,3.1491,37.7,-115.06,2.8634
5.8261,7.0,6.9681,0.8,2396.0,4.28,40.48,-122.66,2.3964
1.3692,45.0,4.7291,1.2377,240.0,2.4988,33.73,-115.12,1.567
3.6415,22.0,3.6151,0.989,1275.0,4.0535,40.65,-117.25,1.758
4.3241,17.0,4.0756,1.4202,2768.0,2.5276,38.29,-115.43,2.13
4.4998,32.0,5.8686,1.3958,2133.0,4.4417,37.15,-120.83,2.7347
2.9095,49.0,4.4129,1.024,560.0,2.3156,33.87,-115.66,2.2799
3.3565,22.0,5.69,1.4509,2980.0,2.6849,37.72,-119.53,1.7566
5.5219,17.0,4.2255,1.2406,2770.0,4.2066,35.86,-122.4,2.6016
4.2257,44.0,3.307,1.0032,1556.0,4.2418,34.3,-114.33,2.604
4.7277,5.0,7.1093,0.8,992.0,3.6547,40.86,-114.82,2.386
2.2074,44.0,5.8778,1.2032,553.0,2.1345,36.88,-123.05,2.2564
4.5732,27.0,4.9995,1.1047,1222.0,3.0659,33.26,-119.74,2.6394
3.3272,2.0,4.7744,1.1647,3275.0,3.001,35.37,-114.44,1.9631
5.1824,12.0,7.1579,1.0657,572.0,2.3153,34.22,-118.82,3.4888
1.8515,35.0,6.1098,0.9284,3473.0,3.5575,41.42,-119.33,1.2858
4.9239,39.0,6.7762,1.0359,2061.0,2.3786,34.81,-122.35,3.1245
2.4327,10.0,4.6996,1.206,1222.0,1.9675,37.31,-120.1,2.4575
4.938,34.0,5.4608,1.0468,2787.0,1.7033,39.58,-119.32,3.3981
3.6568,51.0,5.8826,1.0459,1194.0,4.3698,34.01,-117.16,2.0798
3.1674,36.0,4.7399,0.8721,1054.0,2.5916,36.66,-119.8,2.3864
2.5262,36.0,5.2854,1.1137,2438.0,2.6084,38.71,-117.95,2.3108
2.9624,10.0,4.6997,0.9332,1262.0,2.1755,40.88,-123.28,2.2617
2.2857,33.0,5.8789,1.2378,1197.0,4.0943,38.71,-116.66,1.196
2.4897,37.0,3.8143,0.9899,748.0,1.8958,33.26,-124.27,2.5606
4.1542,6.0,6.0864,1.0556,1037.0,2.0367,35.55,-117.88,2.7317
0.7633,16.0,5.7729,1.4246,3757.0,2.7425,35.83,-116.04,1.009
4.8962,46.0,5.156,1.054,100.0,2.9827,36.19,-116.63,2.9556
4.9474,51.0,5.9394,1.0339,557.0,3.5269,41.45,-122.83,3.9961
2.5792,9.0,4.9621,1.1878,653.0,2.4595,32.84,-115.86,1.5689
3.4142,38.0,4.5958,0.8322,1124.0,4.2355,35.37,-123.51,2.2148
1.5088,26.0,6.0525,1.2876,984.0,2.465,37.18,-123.64,1.6635
3.9846,31.0,6.1044,1.2491,1415.0,2.1931,33.32,-116.07,2.7646
1.6575,27.0,4.7913,1.1787,147.0,2.117,37.09,-122.47,1.0543
0.5,45.0,4.6883,0.8,1398.0,2.3809,33.52,-119.83,1.838
6.4407,23.0,5.1804,1.0611,3738.0,2.0652,40.46,-114.93,3.012
1.38,31.0,4.7376,0.9091,1261.0,3.6007,35.07,-122.21,1.1371
2.9195,35.0,7.2301,1.2686,1012.0,2.1993,37.47,-116.49,1.8352
3.4995,29.0,5.7798,1.2579,1147.0,2.8937,38.37,-118.46,1.9187
4.1483,45.0,5.4175,1.1582,907.0,2.1764,35.4,-120.24,2.9217
3.0956,13.0,4.2807,0.9195,2060.0,2.0604,35.84,-119.71,2.07
3.7018,49.0,6.2868,1.3241,1570.0,3.8852,37.35,-120.2,2.9948
2.5373,35.0,4.6661,1.0607,1491.0,4.2822,40.15,-116.03,1.3459
0.894,49.0,4.6167,1.3708,2787.0,4.0152,36.8,-116.16,0.7442
3.0163,20.0,6.3271,1.1398,2075.0,1.8229,37.16,-120.57,2.215
4.5128,25.0,5.8648,1.176,100.0,1.9339,38.16,-117.33,2.2098
1.4476,3.0,2.3959,1.031,891.0,4.5827,36.54,-118.98,0.4946
3.523,48.0,5.2107,1.311,373.0,2.7965,39.4,-116.82,1.9092
8.7842,42.0,5.5506,1.1913,634.0,1.9002,32.55,-123.8,5.0
2.8844,16.0,4.9925,1.3164,759.0,3.8658,37.09,-120.94,1.8682
2.9853,3.0,5.5924,1.1266,615.0,3.0539,41.27,-120.94,1.6554
0.8298,36.0,3.2284,1.0929,2141.0,3.4556,38.35,-118.33,1.0738
1.3151,35.0,2.0028,1.1893,1901.0,1.2097,37.12,-122.22,1.2997
1.6713,27.0,4.2294,1.3164,887.0,2.739,39.83,-118.98,0.9507
4.4024,8.0,5.7387,1.2525,1850.0,3.759,36.23,-114.5,2.1443
1.5259,47.0,2.0,1.1207,1682.0,2.4877,36.94,-123.86,1.8191
0.5894,23.0,4.3877,0.8214,1340.0,3.988,34.35,-119.27,1.3802
3.9321,37.0,3.0927,1.2216,1092.0,1.9466,33.68,-122.92,2.31
1.7884,44.0,5.1089,0.8842,2297.0,2.9099,32.74,-118.48,2.2312
0.8593,28.0,7.7495,1.1053,1195.0,4.3159,39.45,-121.89,0.9143
4.7434,5.0,5.1394,1.0826,1459.0,2.0793,36.95,-115.27,1.9335
2.3387,46.0,5.271,0.8873,1386.0,3.2172,41.42,-121.12,1.454
4.168,35.0,6.4071,1.1559,783.0,3.4681,34.18,-114.72,2.584
0.8329,46.0,5.4256,1.4231,748.0,3.0731,34.82,-124.26,2.0059
0.5,32.0,5.142,1.0531,1036.0,2.8,38.57,-115.98,1.116
3.3079,47.0,6.512,1.2149,2114.0,2.2989,33.02,-121.68,3.7107
1.2775,45.0,5.9663,1.4534,1122.0,3.1572,37.28,-122.28,1.5825
3.2768,11.0,5.7464,1.2294,190.0,2.9179,33.67,-115.46,2.2229
3.3236,9.0,5.2335,1.0033,1565.0,1.851,34.03,-121.26,2.1782
3.0498,9.0,4.9847,1.1356,813.0,3.8799,37.36,-118.46,0.8538
5.7977,41.0,6.5006,1.1721,609.0,2.272,37.91,-116.93,3.165
13.315,13.0,4.9962,1.3151,1976.0,1.8717,34.51,-120.11,5.0
3.8878,23.0,6.8775,1.2821,1966.0,2.5235,35.08,-123.29,2.2679
8.779,41.0,4.1434,0.8,1349.0,2.2858,35.2,-115.08,4.4343
2.3837,22.0,7.1205,0.9716,978.0,2.7934,33.85,-117.82,2.4339
1.0871,4.0,5.9664,1.0895,841.0,2.006,41.67,-115.38,0.8264
1.8793,19.0,4.2378,0.9477,377.0,3.3584,39.08,-116.62,0.6222
2.4847,5.0,6.0108,0.8,100.0,4.1048,33.55,-116.56,0.9704
9.2263,20.0,4.6196,0.9912,890.0,3.0847,35.89,-118.4,4.2867
3.1671,38.0,5.4401,1.0995,906.0,1.8446,34.14,-124.24,2.7981
5.931,27.0,4.816,1.0212,572.0,2.2694,34.73,-115.47,3.1116
2.2453,35.0,5.2405,0.9505,2778.0,3.177,41.43,-115.99,1.4198
2.0538,6.0,6.5297,1.1062,789.0,1.4264,33.8,-117.03,1.8266
0.8023,39.0,6.0222,1.1515,1337.0,2.0138,40.86,-115.52,1.5439
9.0484,22.0,4.0496,1.0297,1546.0,1.682,40.5,-122.46,5.0
7.153,15.0,4.1183,1.3058,1702.0,3.0923,39.56,-121.48,3.8319
3.5469,34.0,5.7249,1.1087,708.0,4.7297,37.22,-122.73,1.8894
2.5878,7.0,5.8118,0.9693,958.0,1.9912,34.95,-117.83,1.2955
3.248,26.0,4.5907,0.9313,1239.0,3.6531,40.39,-119.92,1.9872
1.0503,22.0,7.3096,1.0681,712.0,2.5489,40.42,-123.27,1.8245
4.163,9.0,6.3762,1.267,2601.0,1.9439,37.49,-118.54,1.7466
6.7964,49.0,4.6493,0.9764,4847.0,4.2513,32.95,-120.91,4.8324
7.0053,19.0,4.5333,1.1894,1514.0,4.7279,34.33,-119.39,3.2788
0.8333,3.0,5.1266,1.1142,1503.0,3.3295,33.03,-121.69,1.6232
5.8973,23.0,5.0018,1.399,2476.0,3.29,34.21,-122.69,4.7398
1.0563,50.0,6.9074,1.1585,2123.0,3.0498,37.33,-119.79,0.6679
0.5,35.0,6.5814,0.9953,1199.0,2.8814,40.61,-122.04,1.4062
6.0346,33.0,5.4421,1.2105,3576.0,3.2721,38.71,-120.25,3.3387
2.1169,46.0,6.2135,1.2155,741.0,3.5409,38.21,-120.48,2.0908
5.5181,5.0,6.3876,1.0404,1990.0,4.3307,39.61,-114.9,2.1391
5.2154,29.0,5.4699,0.9254,951.0,2.5818,38.58,-122.43,2.2928
4.8082,17.0,5.8831,1.1804,1644.0,3.1019,36.71,-121.44,2.512
3.2216,35.0,6.113,1.1095,877.0,2.9292,40.25,-116.38,2.0774
1.1581,44.0,5.9851,0.8725,3499.0,3.8192,35.45,-121.34,1.9334
2.4885,4.0,4.4654,1.1382,2559.0,4.9201,41.32,-119.5,1.0864
7.0766,9.0,4.5867,1.0045,1584.0,3.8469,33.6,-116.68,4.1104
5.6068,49.0,5.0537,0.8727,2147.0,3.6386,38.56,-124.26,3.2254
2.5809,26.0,4.552,1.0472,575.0,3.7263,37.25,-114.73,1.2269
2.5587,17.0,3.6323,1.2924,316.0,4.0139,36.54,-119.67,1.3693
4.5414,8.0,6.2111,1.2812,718.0,4.9316,36.58,-116.71,1.7566
3.3785,19.0,5.8157,1.242,3433.0,1.6517,32.9,-115.09,2.9084
2.675,1.0,3.7928,1.1404,874.0,3.4797,39.64,-115.53,0.6974
4.303,12.0,5.1109,1.1894,2243.0,1.0,35.85,-122.1,3.1054
4.2122,10.0,5.1789,1.1148,1020.0,3.7611,37.03,-118.75,2.3513
1.9181,5.0,5.6183,0.9342,1070.0,3.4408,40.55,-120.19,1.4896
3.8295,50.0,4.1017,0.9642,885.0,2.5625,37.98,-118.98,2.7255
4.0495,41.0,3.7752,1.0089,837.0,1.0,40.59,-116.5,2.3911
3.0593,48.0,6.0237,1.3102,2133.0,2.9885,33.8,-120.76,2.6421
1.7678,13.0,3.5592,1.2615,848.0,3.1783,35.18,-119.53,1.1162
2.4343,15.0,5.1208,0.938,829.0,2.9495,34.67,-118.22,1.1096
1.5044,15.0,5.0087,1.108,1210.0,2.5029,40.92,-121.59,1.5418
3.8972,29.0,5.2521,1.0396,959.0,2.2826,39.92,-118.23,2.3531
0.8376,10.0,5.7033,1.0767,618.0,2.9586,40.42,-122.81,1.0185
7.522,13.0,7.3183,1.0196,1972.0,2.3585,37.9,-118.08,3.7066
6.6026,50.0,3.4806,1.3109,1423.0,3.6474,34.6,-122.87,4.0177
